name,slug,homepage,version,active_installs,path
"White Label CMS",white-label-cms,https://www.videousermanuals.com/white-label-cms/?utm_campaign=wlcms&utm_medium=plugin&utm_source=readme-txt,2.2.9,200000,plugins/zip/8/white-label-cms/white-label-cms.zip
"Social Media Share Buttons &amp; Social Sharing Icons",ultimate-social-media-icons,http://ultimatelysocial.com,2.7.3,200000,plugins/zip/11/ultimate-social-media-icons/ultimate-social-media-icons.zip
"TinyPNG &#8211; JPEG, PNG &amp; WebP image compression",tiny-compress-images,,3.3,200000,plugins/zip/13/tiny-compress-images/tiny-compress-images.zip
"Widget Logic",widget-logic,,5.10.4,200000,plugins/zip/33/widget-logic/widget-logic.zip
"Gutenberg Blocks by Kadence Blocks – Page Builder Features",kadence-blocks,https://www.kadencewp.com/product/kadence-gutenberg-blocks/,2.3.0,200000,plugins/zip/3/kadence-blocks/kadence-blocks.zip
"Tawk.To Live Chat",tawkto-live-chat,https://www.tawk.to,0.7.1,200000,plugins/zip/0/tawkto-live-chat/tawkto-live-chat.zip
"CAPTCHA 4WP",advanced-nocaptcha-recaptcha,https://www.wpwhitesecurity.com/wordpress-plugins/captcha-plugin-wordpress/,7.0.6.1,200000,plugins/zip/60/advanced-nocaptcha-recaptcha/advanced-nocaptcha-recaptcha.zip
"Call Now Button",call-now-button,https://callnowbutton.com,1.0.8,200000,plugins/zip/74/call-now-button/call-now-button.zip
"Ultimate Member – User Profile, User Registration, Login &amp; Membership Plugin",ultimate-member,http://ultimatemember.com/,2.3.1,200000,plugins/zip/20/ultimate-member/ultimate-member.zip
"LoginPress | Custom Login Page Customizer",loginpress,https://loginpress.pro/?utm_source=loginpress-lite&utm_medium=plugin-inside&utm_campaign=pro-upgrade&utm_content=plugin_uri,1.6.0,200000,plugins/zip/51/loginpress/loginpress.zip
"Image Widget",image-widget,https://wordpress.org/plugins/image-widget/,4.4.7,200000,plugins/zip/12/image-widget/image-widget.zip
"Happy Addons for Elementor (Mega Menu, Post Grid, Woocommerce Product Grid, Table, Event Calendar, Slider Elementor Widget)",happy-elementor-addons,https://happyaddons.com/,3.5.1,200000,plugins/zip/35/happy-elementor-addons/happy-elementor-addons.zip
"Responsive Lightbox &amp; Gallery",responsive-lightbox,http://www.dfactory.eu/plugins/responsive-lightbox/,2.3.5,200000,plugins/zip/85/responsive-lightbox/responsive-lightbox.zip
"WordPress Page Builder &#8211; Beaver Builder",beaver-builder-lite-version,https://www.wpbeaverbuilder.com/?utm_medium=bb&utm_source=plugins-admin-page&utm_campaign=plugins-admin-uri,2.5.2.3,200000,plugins/zip/56/beaver-builder-lite-version/beaver-builder-lite-version.zip
"SiteOrigin CSS",so-css,https://siteorigin.com/css/,1.5.2,200000,plugins/zip/57/so-css/so-css.zip
"ShareThis Dashboard for Google Analytics",googleanalytics,http://wordpress.org/extend/plugins/googleanalytics/,2.5.4,200000,plugins/zip/40/googleanalytics/googleanalytics.zip
"WP Cerber Security, Anti-spam &amp; Malware Scan",wp-cerber,https://wpcerber.com,8.9.6,200000,plugins/zip/12/wp-cerber/wp-cerber.zip
"Page Builder: Pagelayer &#8211; Drag and Drop website builder",pagelayer,http://wordpress.org/plugins/pagelayer/,1.6.6,200000,plugins/zip/34/pagelayer/pagelayer.zip
"Members &#8211; Membership &amp; User Role Editor Plugin",members,https://memberpress.com/plugins/members,3.1.7,200000,plugins/zip/65/members/members.zip
"Favicon by RealFaviconGenerator",favicon-by-realfavicongenerator,http://realfavicongenerator.net/extensions/wordpress,1.3.23,200000,plugins/zip/45/favicon-by-realfavicongenerator/favicon-by-realfavicongenerator.zip
"HubSpot &#8211; CRM, Email Marketing, Live Chat, Forms &amp; Analytics",leadin,http://www.hubspot.com/integrations/wordpress,8.8.15,200000,plugins/zip/50/leadin/leadin.zip
"Post Duplicator",post-duplicator,,2.28,200000,plugins/zip/26/post-duplicator/post-duplicator.zip
"Page Links To",page-links-to,http://txfx.net/wordpress-plugins/page-links-to/,3.3.6,200000,plugins/zip/71/page-links-to/page-links-to.zip
"Simple Custom CSS Plugin",simple-custom-css,http://johnregan3.github.io/simple-custom-css,4.0.5,200000,plugins/zip/36/simple-custom-css/simple-custom-css.zip
"Simple Page Ordering",simple-page-ordering,http://10up.com/plugins/simple-page-ordering-wordpress/,2.3.4,200000,plugins/zip/4/simple-page-ordering/simple-page-ordering.zip
"Customizer Export/Import",customizer-export-import,http://www.wpbeaverbuilder.com/wordpress-customizer-export-import-plugin/?utm_source=external&utm_medium=customizer-export&utm_campaign=plugins-page,0.9.4,200000,plugins/zip/50/customizer-export-import/customizer-export-import.zip
"Header and Footer Scripts",header-and-footer-scripts,http://digitalliberation.org/plugins/header-and-footer-scripts/?utm_source=wphfs_plugin_uri,2.2.1,200000,plugins/zip/84/header-and-footer-scripts/header-and-footer-scripts.zip
"bbPress",bbpress,https://bbpress.org,2.6.9,200000,plugins/zip/50/bbpress/bbpress.zip
"WordPress Popular Posts",wordpress-popular-posts,https://wordpress.org/plugins/wordpress-popular-posts/,5.5.1,200000,plugins/zip/28/wordpress-popular-posts/wordpress-popular-posts.zip
"All 404 Redirect to Homepage &amp; Broken images Redirection",all-404-redirect-to-homepage,https://www.wp-buy.com,3.4,200000,plugins/zip/59/all-404-redirect-to-homepage/all-404-redirect-to-homepage.zip
"Simple 301 Redirects by BetterLinks",simple-301-redirects,https://wordpress.org/plugins/simple-301-redirects/,2.0.6,200000,plugins/zip/12/simple-301-redirects/simple-301-redirects.zip
"Adminimize",adminimize,https://wordpress.org/plugins/adminimize/,1.11.7,200000,plugins/zip/1/adminimize/adminimize.zip
"ReCaptcha v2 for Contact Form 7",wpcf7-recaptcha,,1.3.8,200000,plugins/zip/44/wpcf7-recaptcha/wpcf7-recaptcha.zip
"Custom Fonts",custom-fonts,http://www.wpastra.com/,1.3.4,200000,plugins/zip/24/custom-fonts/custom-fonts.zip
"Redirection for Contact Form 7",wpcf7-redirect,https://redirection-for-contact-form7.com/,2.6.0,200000,plugins/zip/45/wpcf7-redirect/wpcf7-redirect.zip
"Simple Custom Post Order",simple-custom-post-order,https://wordpress.org/plugins-wp/simple-custom-post-order/,2.5.6,200000,plugins/zip/42/simple-custom-post-order/simple-custom-post-order.zip
"Forminator &#8211; Contact Form, Payment Form &amp; Custom Form Builder",forminator,https://wpmudev.com/project/forminator/,1.15.12,200000,plugins/zip/20/forminator/forminator.zip
"Ad Inserter &#8211; Ad Manager &amp; AdSense Ads",ad-inserter,https://adinserter.pro/documentation,2.7.13,200000,plugins/zip/24/ad-inserter/ad-inserter.zip
"Cloudflare",cloudflare,https://blog.cloudflare.com/new-wordpress-plugin/,4.8.3,200000,plugins/zip/66/cloudflare/cloudflare.zip
"Popup Builder &#8211; Create highly converting, mobile friendly marketing popups.",popup-builder,https://popup-builder.com,4.1.5,200000,plugins/zip/19/popup-builder/popup-builder.zip
"Hotjar",hotjar,,1.0.12,100000,plugins/zip/53/hotjar/hotjar.zip
"Remove Footer Credit",remove-footer-credit,,1.0.13,100000,plugins/zip/16/remove-footer-credit/remove-footer-credit.zip
"Ads.txt Manager",ads-txt,,1.3.0,100000,plugins/zip/19/ads-txt/ads-txt.zip
"AnyWhere Elementor",anywhere-elementor,https://www.elementoraddons.com/,1.2.5,100000,plugins/zip/65/anywhere-elementor/anywhere-elementor.zip
"WP Show Posts",wp-show-posts,https://wpshowposts.com,1.1.3,100000,plugins/zip/11/wp-show-posts/wp-show-posts.zip
"Cache Enabler",cache-enabler,,1.8.7,100000,plugins/zip/23/cache-enabler/cache-enabler.zip
"Advanced Excerpt",advanced-excerpt,http://wordpress.org/plugins/advanced-excerpt/,4.3.9,100000,plugins/zip/71/advanced-excerpt/advanced-excerpt.zip
"WP Edit",wp-edit,https://wpeditpro.com,4.0.4,100000,plugins/zip/75/wp-edit/wp-edit.zip
"WP Meta and Date Remover",wp-meta-and-date-remover,mailto:prasadkirpekar@outlook.com,1.9.7,100000,plugins/zip/43/wp-meta-and-date-remover/wp-meta-and-date-remover.zip
"Cookiebot | GDPR/CCPA Compliant Cookie Consent and Control",cookiebot,https://cookiebot.com/,4.0.3,100000,plugins/zip/12/cookiebot/cookiebot.zip
"Check &amp; Log Email",check-email,,1.0.5,100000,plugins/zip/31/check-email/check-email.zip
"WP Mobile Menu &#8211; The Mobile-Friendly Responsive Menu",mobile-menu,https://www.wpmobilemenu.com/,2.8.2.7,100000,plugins/zip/85/mobile-menu/mobile-menu.zip
"Instant Images &#8211; One Click Unsplash, Pixabay and Pexels Uploads",instant-images,https://connekthq.com/plugins/instant-images/,4.6.1,100000,plugins/zip/63/instant-images/instant-images.zip
"Clearfy Cache – WordPress optimization plugin, Minify HTML, CSS &amp; JS, Defer",clearfy,https://clearfy.pro,2.0.1,100000,plugins/zip/33/clearfy/clearfy.zip
"Portfolio Post Type",portfolio-post-type,https://wptheming.com/portfolio-post-type/,1.0.1,100000,plugins/zip/37/portfolio-post-type/portfolio-post-type.zip
"Simple Share Buttons Adder",simple-share-buttons-adder,https://simplesharebuttons.com,8.2.4,100000,plugins/zip/89/simple-share-buttons-adder/simple-share-buttons-adder.zip
"Simple Image Sizes",simple-image-sizes,https://github.com/Rahe/simple-image-sizes,3.2.1,100000,plugins/zip/64/simple-image-sizes/simple-image-sizes.zip
"Head &amp; Footer Code",head-footer-code,https://urosevic.net/wordpress/plugins/head-footer-code/,1.2.4,100000,plugins/zip/74/head-footer-code/head-footer-code.zip
"iubenda &#8211; Cookie and Consent Solution for the GDPR &amp; ePrivacy",iubenda-cookie-law-solution,https://www.iubenda.com,2.5.91,100000,plugins/zip/55/iubenda-cookie-law-solution/iubenda-cookie-law-solution.zip
"Customizer Search",customizer-search,https://github.com/Nikschavan/customizer-search,1.1.6,100000,plugins/zip/62/customizer-search/customizer-search.zip
"Custom Adobe Fonts (Typekit)",custom-typekit-fonts,http://www.wpastra.com/,1.0.18,100000,plugins/zip/50/custom-typekit-fonts/custom-typekit-fonts.zip
"WooCommerce Square",woocommerce-square,https://woocommerce.com/products/square/,2.9.1,100000,plugins/zip/24/woocommerce-square/woocommerce-square.zip
"Shortcoder — Create Shortcodes for Anything",shortcoder,https://www.aakashweb.com/wordpress-plugins/shortcoder/,5.7,100000,plugins/zip/84/shortcoder/shortcoder.zip
"Contact Form &amp; SMTP Plugin for WordPress by PirateForms",pirate-forms,http://themeisle.com/plugins/pirate-forms/,2.5.2,100000,plugins/zip/45/pirate-forms/pirate-forms.zip
"Customizable WordPress Gallery Plugin &#8211; Modula Image Gallery",modula-best-grid-gallery,https://wp-modula.com/,2.6.5,100000,plugins/zip/9/modula-best-grid-gallery/modula-best-grid-gallery.zip
"Shortcodes and extra features for Phlox theme",auxin-elements,https://wordpress.org/plugins/auxin-elements/,2.9.4,100000,plugins/zip/37/auxin-elements/auxin-elements.zip
"wpCentral",wp-central,https://wpcentral.co,1.5.6,100000,plugins/zip/9/wp-central/wp-central.zip
"WP Google Map Plugin",wp-google-map-plugin,https://www.flippercode.com,4.2.7,100000,plugins/zip/25/wp-google-map-plugin/wp-google-map-plugin.zip
"Dynamic Featured Image",dynamic-featured-image,http://wordpress.org/plugins/dynamic-featured-image/,3.7.0,100000,plugins/zip/55/dynamic-featured-image/dynamic-featured-image.zip
"Instant Indexing for Google",fast-indexing-api,https://rankmath.com/wordpress/plugin/instant-indexing/,1.1.13,100000,plugins/zip/41/fast-indexing-api/fast-indexing-api.zip
"Duplicate Page and Post",duplicate-wp-page-post,https://wordpress.org/plugins/duplicate-wp-page-post/,2.7,100000,plugins/zip/86/duplicate-wp-page-post/duplicate-wp-page-post.zip
"Contact Form 7 Captcha",contact-form-7-simple-recaptcha,,0.1.0,100000,plugins/zip/23/contact-form-7-simple-recaptcha/contact-form-7-simple-recaptcha.zip
"EU Cookie Law for GDPR/CCPA",eu-cookie-law,https://wordpress.org/plugins/eu-cookie-law/,3.1.6,100000,plugins/zip/60/eu-cookie-law/eu-cookie-law.zip
"Metform Elementor Form Builder &#8211; Flexible and Design-Friendly Contact Form builder plugin for WordPress",metform,http://products.wpmet.com/metform/,2.1.3,100000,plugins/zip/74/metform/metform.zip
"Redis Object Cache",redis-cache,https://wordpress.org/plugins/redis-cache/,2.0.23,100000,plugins/zip/78/redis-cache/redis-cache.zip
"TI WooCommerce Wishlist",ti-woocommerce-wishlist,https://wordpress.org/plugins/ti-woocommerce-wishlist/,1.42.1,100000,plugins/zip/19/ti-woocommerce-wishlist/ti-woocommerce-wishlist.zip
"LearnPress &#8211; WordPress LMS Plugin",learnpress,http://thimpress.com/learnpress,4.1.6.2,100000,plugins/zip/26/learnpress/learnpress.zip
"Events Manager",events-manager,http://wp-events-plugin.com,5.12.1,100000,plugins/zip/73/events-manager/events-manager.zip
"Sydney Toolbox",sydney-toolbox,http://athemes.com/plugins/sydney-toolbox,1.22,100000,plugins/zip/79/sydney-toolbox/sydney-toolbox.zip
"TypeSquare Webfonts for エックスサーバー",xserver-typesquare-webfonts,https://ja.wordpress.org/plugins/xserver-typesquare-webfonts/,1.2.4,100000,plugins/zip/56/xserver-typesquare-webfonts/xserver-typesquare-webfonts.zip
"Disqus Comment System",disqus-comment-system,https://disqus.com/,3.0.22,100000,plugins/zip/80/disqus-comment-system/disqus-comment-system.zip
"BoldGrid Easy SEO &#8211; Simple and Effective SEO",boldgrid-easy-seo,https://www.boldgrid.com/boldgrid-seo/,1.6.10,100000,plugins/zip/19/boldgrid-easy-seo/boldgrid-easy-seo.zip
"reGenerate Thumbnails Advanced",regenerate-thumbnails-advanced,,2.4.0,100000,plugins/zip/3/regenerate-thumbnails-advanced/regenerate-thumbnails-advanced.zip
"Meta Tag Manager",meta-tag-manager,https://wordpress.org/plugins/meta-tag-manager/,3.0.2,100000,plugins/zip/17/meta-tag-manager/meta-tag-manager.zip
"Import / Export Customizer Settings",astra-import-export,https://wpastra.com/,1.0.5,100000,plugins/zip/31/astra-import-export/astra-import-export.zip
"Genesis eNews Extended",genesis-enews-extended,https://kraft.blog/genesis-enews-extended/,2.2.0,100000,plugins/zip/32/genesis-enews-extended/genesis-enews-extended.zip
"Insert PHP Code Snippet",insert-php-code-snippet,http://xyzscripts.com/wordpress-plugins/insert-php-code-snippet/,1.3.3,100000,plugins/zip/76/insert-php-code-snippet/insert-php-code-snippet.zip
"Parsi Date",wp-parsidate,https://wp-parsi.com/support/,4.0.1,100000,plugins/zip/6/wp-parsidate/wp-parsidate.zip
"Make Column Clickable Elementor",make-column-clickable-elementor,https://fernandoacosta.net/make-column-clickable-elementor,1.3.1,100000,plugins/zip/63/make-column-clickable-elementor/make-column-clickable-elementor.zip
"Rus-To-Lat",rustolat,http://wordpress.org/extend/plugins/rustolat/,0.3,100000,plugins/zip/12/rustolat/rustolat.zip
"PublishPress Capabilities &#8211; User Role Access, Editor Permissions, Admin Menus",capability-manager-enhanced,https://publishpress.com/capability-manager/,2.3.4,100000,plugins/zip/77/capability-manager-enhanced/capability-manager-enhanced.zip
"PublishPress Future: Automatically Unpublish WordPress Posts",post-expirator,http://wordpress.org/extend/plugins/post-expirator/,2.7.3,100000,plugins/zip/42/post-expirator/post-expirator.zip
"YITH WooCommerce Ajax Product Filter",yith-woocommerce-ajax-navigation,https://wordpress.org/plugins/yith-woocommerce-ajax-navigation/,4.9.0,100000,plugins/zip/88/yith-woocommerce-ajax-navigation/yith-woocommerce-ajax-navigation.zip
"Paid Memberships Pro &#8211; Restrict Member Access to Content, Courses, Communities &#8211; Free or Paid Subscriptions",paid-memberships-pro,https://www.paidmembershipspro.com,2.7.5,100000,plugins/zip/37/paid-memberships-pro/paid-memberships-pro.zip
"Livemesh Addons for Elementor",addons-for-elementor,https://livemeshelementor.com,7.1.6,100000,plugins/zip/4/addons-for-elementor/addons-for-elementor.zip
"String locator",string-locator,http://www.clorith.net/wordpress-string-locator/,2.5.0,100000,plugins/zip/50/string-locator/string-locator.zip
"Minimal Coming Soon – Coming Soon Page",minimal-coming-soon-maintenance-mode,https://comingsoonwp.com/,2.33,100000,plugins/zip/0/minimal-coming-soon-maintenance-mode/minimal-coming-soon-maintenance-mode.zip
"Disable Admin Notices individually",disable-admin-notices,https://clearfy.pro/disable-admin-notices,1.2.9,100000,plugins/zip/22/disable-admin-notices/disable-admin-notices.zip
"Simple CSS",simple-css,https://generatepress.com,1.1.1,100000,plugins/zip/17/simple-css/simple-css.zip
"Elementor Addon Elements",addon-elements-for-elementor-page-builder,https://www.elementoraddons.com/elements-addon-elements/,1.11.15,100000,plugins/zip/80/addon-elements-for-elementor-page-builder/addon-elements-for-elementor-page-builder.zip
"Widget for Social Page Feeds",facebook-pagelike-widget,https://patelmilap.wordpress.com/,6.1,100000,plugins/zip/80/facebook-pagelike-widget/facebook-pagelike-widget.zip
"XML Sitemap &amp; Google News",xml-sitemap-feed,https://status301.net/wordpress-plugins/xml-sitemap-feed/,5.3.3,100000,plugins/zip/73/xml-sitemap-feed/xml-sitemap-feed.zip
"WP Add Custom CSS",wp-add-custom-css,http://www.danieledesantis.net,1.1.6,100000,plugins/zip/38/wp-add-custom-css/wp-add-custom-css.zip
"Kadence WooCommerce Email Designer",kadence-woocommerce-email-designer,http://kadencewp.com/products/woocommerce-email-designer/,1.4.10,100000,plugins/zip/6/kadence-woocommerce-email-designer/kadence-woocommerce-email-designer.zip
"Nav Menu Roles",nav-menu-roles,http://www.kathyisawesome.com/449/nav-menu-roles/,2.1.0,100000,plugins/zip/46/nav-menu-roles/nav-menu-roles.zip
"Advanced Custom Fields: Font Awesome Field",advanced-custom-fields-font-awesome,https://wordpress.org/plugins/advanced-custom-fields-font-awesome/,4.0.3,100000,plugins/zip/86/advanced-custom-fields-font-awesome/advanced-custom-fields-font-awesome.zip
"Nginx Helper",nginx-helper,https://rtcamp.com/nginx-helper/,2.2.2,100000,plugins/zip/67/nginx-helper/nginx-helper.zip
"StatCounter &#8211; Free Real Time Visitor Stats",official-statcounter-plugin-for-wordpress,http://statcounter.com/,2.0.9,100000,plugins/zip/46/official-statcounter-plugin-for-wordpress/official-statcounter-plugin-for-wordpress.zip
"Simple Local Avatars",simple-local-avatars,https://10up.com/plugins/simple-local-avatars-wordpress/,2.2.0,100000,plugins/zip/51/simple-local-avatars/simple-local-avatars.zip
"Enhanced Media Library",enhanced-media-library,https://wpUXsolutions.com/plugins/enhanced-media-library,2.8.9,100000,plugins/zip/57/enhanced-media-library/enhanced-media-library.zip
